state,county,kfr_black_female_n,kfr_black_female_mean,kfr_top20_black_female_n,kfr_top20_black_female_mean,married_black_female_n,married_black_female_mean,has_dad_black_female_n,has_dad_black_female_mean,teenbrth_black_female_n,teenbrth_black_female_mean,working_black_female_n,working_black_female_mean,proginc_black_female_n,proginc_black_female_mean,coll_black_female_n,coll_black_female_mean,wgflx_rk_black_female_n,wgflx_rk_black_female_mean,hours_wk_black_female_n,hours_wk_black_female_mean,kfr_top01_black_female_n,kfr_top01_black_female_mean,lpov_nbh_black_female_n,lpov_nbh_black_female_mean,two_par_black_female_n,two_par_black_female_mean,has_mom_black_female_n,has_mom_black_female_mean,staytract_black_female_n,staytract_black_female_mean,staycz_black_female_n,staycz_black_female_mean,stayhome_black_female_n,stayhome_black_female_mean,grad_black_female_n,grad_black_female_mean,comcoll_black_female_n,comcoll_black_female_mean,kfr_white_female_n,kfr_white_female_mean,kfr_top20_white_female_n,kfr_top20_white_female_mean,married_white_female_n,married_white_female_mean,has_dad_white_female_n,has_dad_white_female_mean,teenbrth_white_female_n,teenbrth_white_female_mean,working_white_female_n,working_white_female_mean,proginc_white_female_n,proginc_white_female_mean,coll_white_female_n,coll_white_female_mean,wgflx_rk_white_female_n,wgflx_rk_white_female_mean,hours_wk_white_female_n,hours_wk_white_female_mean,kfr_top01_white_female_n,kfr_top01_white_female_mean,lpov_nbh_white_female_n,lpov_nbh_white_female_mean,two_par_white_female_n,two_par_white_female_mean,has_mom_white_female_n,has_mom_white_female_mean,staytract_white_female_n,staytract_white_female_mean,staycz_white_female_n,staycz_white_female_mean,stayhome_white_female_n,stayhome_white_female_mean,grad_white_female_n,grad_white_female_mean,comcoll_white_female_n,comcoll_white_female_mean,kfr_black_male_n,kfr_black_male_mean,kfr_top20_black_male_n,kfr_top20_black_male_mean,married_black_male_n,married_black_male_mean,has_dad_black_male_n,has_dad_black_male_mean,working_black_male_n,working_black_male_mean,proginc_black_male_n,proginc_black_male_mean,coll_black_male_n,coll_black_male_mean,wgflx_rk_black_male_n,wgflx_rk_black_male_mean,hours_wk_black_male_n,hours_wk_black_male_mean,kfr_top01_black_male_n,kfr_top01_black_male_mean,lpov_nbh_black_male_n,lpov_nbh_black_male_mean,two_par_black_male_n,two_par_black_male_mean,has_mom_black_male_n,has_mom_black_male_mean,staytract_black_male_n,staytract_black_male_mean,staycz_black_male_n,staycz_black_male_mean,stayhome_black_male_n,stayhome_black_male_mean,grad_black_male_n,grad_black_male_mean,comcoll_black_male_n,comcoll_black_male_mean,kfr_white_male_n,kfr_white_male_mean,kfr_top20_white_male_n,kfr_top20_white_male_mean,married_white_male_n,married_white_male_mean,has_dad_white_male_n,has_dad_white_male_mean,working_white_male_n,working_white_male_mean,proginc_white_male_n,proginc_white_male_mean,coll_white_male_n,coll_white_male_mean,wgflx_rk_white_male_n,wgflx_rk_white_male_mean,hours_wk_white_male_n,hours_wk_white_male_mean,kfr_top01_white_male_n,kfr_top01_white_male_mean,lpov_nbh_white_male_n,lpov_nbh_white_male_mean,two_par_white_male_n,two_par_white_male_mean,has_mom_white_male_n,has_mom_white_male_mean,staytract_white_male_n,staytract_white_male_mean,staycz_white_male_n,staycz_white_male_mean,stayhome_white_male_n,stayhome_white_male_mean,grad_white_male_n,grad_white_male_mean,comcoll_white_male_n,comcoll_white_male_mean,kid_white_male_n,kid_white_female_n,kid_black_male_n,kid_black_female_n
13,289,220,.32284927,220,.0082138348,220,.11787316,220,.56104887,220,.4578411,220,.79652125,,,,,,,,,220,.000183682,214,.17945515,220,.31988546,220,.75748295,214,.24796933,214,.7717948,160,.1211076,,,,,212,.50983161,212,.15711102,212,.58541197,212,.84513646,212,.24521928,212,.75302339,,,21,.15419416,,,,,212,.0087804953,212,.2267487,212,.81530982,212,.97025585,212,.31172711,212,.75716472,166,.080599032,,,21,.14831762,208,.3279286,208,.037961245,208,.15159968,208,.53939551,208,.74087578,,,27,.063896537,,,,,208,.0060738078,205,.16125229,208,.28085864,208,.74128956,205,.38939902,205,.79951876,135,.24367517,,,27,.10979103,238,.48412186,238,.15338883,238,.51503909,238,.84660703,238,.80816734,,,30,.098946325,,,,,238,.000110147,235,.20340157,238,.78362489,238,.93804055,235,.34063113,235,.66853875,180,.14030503,,,30,.14226329,685,692,682,738
13,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531,.49246591,531,.15953769,531,.6034019,531,.90344411,531,.18871287,531,.74728346,28,.0024739271,57,.37502918,22,.3792389,28,26.360989,531,.011070245,527,.20038426,531,.8638413,531,.96031117,527,.24873868,527,.58608073,404,.10505476,28,.12313723,57,.45511323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,.46603304,580,.16671315,580,.53488404,580,.87347388,580,.7092284,23,.0065786452,52,.22712426,22,.4190436,23,42.484051,580,.0020462209,579,.24780193,580,.81061172,580,.93727106,579,.35036135,579,.61772001,432,.15519747,23,.13884641,52,.38490236,1717,1647,7,7
13,293,404,.32255021,404,.031839967,404,.14783712,404,.5037815,404,.47172955,404,.80621225,20,-.001856138,31,.27460411,,,20,27.136269,404,-.0000138538,399,.18148422,404,.32586187,404,.82170218,399,.31580302,399,.65472019,277,.18736772,21,.10022203,31,.35747173,850,.50025618,850,.19031759,850,.56283301,850,.8337186,850,.28330594,850,.69507581,59,-.00069273199,106,.34392211,36,.50789827,59,21.942026,850,.0046683042,843,.41524565,850,.77082223,850,.93743497,843,.26241282,843,.63707292,653,.095531277,59,.18421483,106,.48445901,373,.30778626,373,.028360909,373,.17265426,373,.50868791,373,.73390508,,,29,.098699868,,,,,373,.00013255099,367,.17781094,373,.3297286,373,.82108027,367,.46056563,367,.6756354,254,.28011566,,,29,.24255227,946,.45974922,946,.11777744,946,.49298775,946,.86684233,946,.77476096,72,.024435818,113,.2722334,65,.53842843,72,33.268265,946,.0038548941,941,.38322201,946,.76974416,946,.90343237,941,.31026736,941,.62672907,713,.13226859,72,.11582687,113,.31890061,2346,2137,1188,1146
13,295,124,.38282397,124,.047936719,124,.30649081,124,.51535642,124,.41441283,124,.82304639,,,,,,,,,124,-.000079916601,124,.30474743,124,.4169502,124,.90175182,124,.24775399,124,.72911727,96,.15070109,,,,,2817,.460051,2817,.12718406,2817,.53623194,2817,.82154077,2817,.27348569,2817,.70406401,148,.03093088,301,.21174362,108,.36737379,148,27.107164,2817,.0031711999,2796,.33451462,2817,.75665706,2817,.93497211,2796,.29846627,2796,.77608567,2177,.11423631,148,.11523637,301,.3296172,131,.34166095,131,.059882473,131,.23310678,131,.61193949,131,.75889313,,,,,,,,,131,.013718428,129,.32301188,131,.51104283,131,.89732742,129,.36963826,129,.76982456,84,.27469221,,,,,3036,.44178832,3036,.10204953,3036,.49346513,3036,.82822686,3036,.77159756,171,.011253857,314,.21948935,141,.49120989,171,32.258621,3036,.0029748869,3019,.34401625,3036,.75572169,3036,.92747223,3019,.32360452,3019,.76027316,2313,.14406496,171,.094840772,314,.30949166,7184,6796,345,297
13,297,461,.32659402,461,.047394626,461,.15511023,461,.53293502,461,.45903212,461,.77667338,,,30,.12851693,,,,,461,-.00031021601,457,.17484139,461,.36761346,461,.83423769,457,.38286689,457,.83976078,331,.18760642,,,30,.20329715,2303,.52154583,2303,.19256483,2303,.57478428,2303,.86631668,2303,.17628089,2303,.7172699,145,.010778504,248,.38039708,117,.4747813,145,25.676474,2303,.0080508292,2293,.50348216,2303,.81249285,2303,.94616556,2293,.20436047,2293,.69549251,1850,.12280753,145,.14124916,248,.48303643,420,.29724112,420,.053602234,420,.12411089,420,.44653314,420,.70794654,,,27,.18473589,,,,,420,-.00034199,409,.22490482,420,.31361684,420,.86797857,409,.4812839,409,.8507241,253,.35075074,,,27,.19433324,2348,.50236994,2348,.18528332,2348,.52846146,2348,.88294137,2348,.77463913,141,.019545471,225,.27579641,113,.52989393,141,32.123821,2348,.0064387182,2329,.48272508,2348,.82577175,2348,.9427833,2329,.25403804,2329,.6862011,1823,.15720163,141,.063127629,225,.34588641,6708,6662,1499,1518
13,299,550,.33529958,550,.03868207,550,.18723738,550,.51249695,550,.51154041,550,.79543829,34,.0035927889,56,.21726879,26,.38698715,34,27.412279,550,.000408147,545,.14223969,550,.37350193,550,.86108959,545,.27032337,545,.5721007,390,.19425604,34,.069137186,56,.26211238,1190,.49670723,1190,.16674352,1190,.5559842,1190,.82637948,1190,.23469152,1190,.72688055,68,-.000097994802,112,.40437397,53,.44059637,68,28.206469,1190,.0075083179,1181,.17456101,1190,.76346827,1190,.9370985,1181,.27912536,1181,.63801205,943,.11206053,68,.22108875,112,.51770782,468,.30007139,468,.031709395,468,.16290638,468,.52826619,468,.71620214,25,-.010520668,44,.11784388,,,25,22.095325,468,.000156871,459,.15113045,468,.37171593,468,.84368724,459,.31009808,459,.58423579,284,.21650116,25,.012802627,44,.12413596,1171,.49156669,1171,.15273353,1171,.54869211,1171,.85627675,1171,.82112759,72,.042360876,133,.35490927,65,.477404,72,38.280384,1171,.003878409,1163,.1791575,1171,.78947318,1171,.93295711,1163,.32039508,1163,.62219596,868,.13851254,72,.10350579,133,.42492297,2758,2579,1581,1467
13,301,201,.32560462,201,.033055477,201,.11362337,201,.51816463,201,.46653196,201,.79548568,,,25,.15713255,,,,,201,.00031607001,198,.092167608,201,.28428754,201,.76673871,198,.38354409,198,.83471012,141,.17363593,,,25,.24521281,104,.5282678,104,.27135172,104,.6045931,104,.90169454,104,.25250572,104,.73429167,,,,,,,,,104,.001533413,102,.23232463,104,.84622097,104,.94157332,102,.095744729,102,.63802361,72,.038113419,,,,,169,.33279744,169,.016256286,169,.1247552,169,.50171793,169,.77699685,,,,,,,,,169,.00062926201,164,.11431494,169,.26770103,169,.76645595,164,.48053375,164,.81485736,94,.30449396,,,,,91,.48416957,91,.13630152,91,.53568089,91,.88869947,91,.80558777,,,,,,,,,91,-.001185354,89,.18820688,91,.79625076,91,.90683323,89,.3244141,89,.70438296,68,.18484916,,,,,221,212,624,569
13,303,531,.32879487,531,.030500857,531,.12817205,531,.52835029,531,.5232389,531,.84137172,41,.021046683,61,.10129037,30,.26642707,41,23.830582,531,.000467173,525,.091669589,531,.26927504,531,.74037188,525,.42341077,525,.67610985,388,.1926908,41,.037980407,61,.1713867,414,.54553741,414,.23126914,414,.64429164,414,.87942052,414,.19248523,414,.75048506,38,-.0022043679,57,.43311197,29,.372747,38,28.70558,414,.017553143,405,.2348346,414,.82142889,414,.94228309,406,.21088904,406,.51663876,317,.058547266,38,.21019605,57,.52132112,492,.30866578,492,.031042835,492,.14268509,492,.53693253,492,.71056783,29,-.0025890979,49,.055989213,20,.28164876,29,28.971361,492,-.000090197202,478,.098566741,492,.32118791,492,.78402942,478,.42769256,478,.61314732,294,.27126786,29,-.000047205001,49,.056646515,470,.5257808,470,.17909279,470,.54694897,470,.8832593,470,.8147974,36,.0033856849,59,.26084995,31,.55365247,36,40.104801,470,.0091178417,468,.19233067,470,.80025381,470,.9174391,468,.2958135,468,.56230891,364,.079592772,36,.097816624,59,.37926936,1086,1023,1720,1766
13,305,303,.31995776,303,.0065816739,303,.13975273,303,.56295669,303,.51452464,303,.83021778,,,26,.2128147,,,,,303,.00029348,297,.13783933,303,.40511173,303,.84145564,297,.30718568,297,.57910579,219,.15111592,,,26,.32942063,931,.49598277,931,.19410741,931,.52608007,931,.87818241,931,.24878806,931,.71298814,60,.0093397759,109,.27231365,45,.42588344,60,27.271027,931,.0049212649,926,.20479421,931,.81613576,931,.93820387,926,.28359824,926,.59743464,696,.089630596,60,.17157292,109,.44112942,283,.31621626,283,.021119148,283,.16690709,283,.53042537,283,.75998247,,,22,.10916962,,,,,283,-.0010689819,280,.12105768,283,.35990906,283,.82951772,280,.34634075,280,.5605346,178,.14704588,,,22,.16778314,908,.48275459,908,.15596473,908,.49939281,908,.86344695,908,.75986129,62,-.001888374,109,.16049705,57,.50817579,62,41.160542,908,.0018054011,900,.16842516,908,.78832597,908,.92520183,900,.38232926,900,.67047554,654,.099686332,62,.065558478,109,.23691474,2519,2397,778,775
13,307,55,.3517454,55,.046156798,55,.15710425,55,.67373621,55,.39277327,55,.8857311,,,,,,,,,55,.001163875,54,.089634858,55,.53081715,55,.85207236,54,.22053473,54,.58298188,41,.10509615,,,,,51,.52391833,51,.21707828,51,.57804698,51,.92654228,51,.27189425,51,.86065376,,,,,,,,,51,-.002093585,51,.15025388,51,.91634494,51,.99103069,51,.34123302,51,.56649888,35,.08280243,,,,,63,.33125475,63,.0019652329,63,.13098517,63,.50736123,63,.78620547,,,,,,,,,63,-.00048450299,59,.21461482,63,.21280894,63,.70191491,59,.24226095,59,.42710969,34,.14722706,,,,,52,.56756473,52,.19600564,52,.58475012,52,.95815015,52,.87459499,,,,,,,,,52,-.003952974,52,.18579656,52,.93184364,52,.97588038,52,.29268071,52,.62187088,42,.1158206,,,,,154,116,169,138
13,309,40,.40127382,40,.078188069,40,.23491299,40,.6875245,40,.30834779,40,.84586704,,,,,,,,,40,-.001828141,38,.039355241,40,.51324147,40,.83399045,38,.3980608,38,.50804907,23,.19146819,,,,,83,.44106728,83,.081829496,83,.53548288,83,.85803342,83,.23969096,83,.68962443,,,,,,,,,83,-.001843927,81,.10095992,83,.72289884,83,.86647725,81,.29643351,81,.61160094,54,.10665259,,,,,42,.3529844,42,.032043297,42,.22513489,42,.60984337,42,.80610645,,,,,,,,,42,.0019655139,42,.18621641,42,.38659483,42,.78410703,42,.24277292,42,.29191715,23,.092526063,,,,,94,.41903022,94,.088872686,94,.49109948,94,.93205351,94,.8240431,,,,,,,,,94,.032402676,94,.11352471,94,.76804823,94,.83597213,94,.38713512,94,.60407829,60,.18906043,,,,,391,429,238,238
13,311,21,.3579666,21,.04922659,21,.071913421,21,.59579623,21,.41500485,21,.94389242,,,,,,,,,21,-.00034988599,21,.13390359,21,.53969264,21,.96395493,21,.40418029,21,.84503126,,,,,,,741,.51339501,741,.19345029,741,.63518256,741,.84758794,741,.23331642,741,.70495182,51,.0083302418,78,.37683892,37,.41904318,51,25.759081,741,.011682321,738,.22233473,741,.78831601,741,.94105536,738,.29308352,738,.69159281,557,.10575141,51,.20025669,78,.46744907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776,.48120603,776,.12628348,776,.53526407,776,.85269189,776,.7575137,35,.0017332369,62,.19315742,30,.48884517,35,37.376343,776,.0019830239,773,.22119328,776,.78495359,776,.93216652,773,.3301585,773,.70146936,591,.16637219,35,.058821298,62,.30712652,2234,2059,53,42
13,313,179,.35795188,179,.055317376,179,.20633094,179,.50083393,179,.42354682,179,.83976424,,,,,,,,,179,.010106665,178,.12619008,179,.3842853,179,.88204229,178,.26089391,178,.66566873,139,.22758126,,,,,3139,.49653578,3139,.17749825,3139,.55331165,3139,.83559293,3139,.24654318,3139,.72544444,207,.031400684,364,.31714711,163,.46115163,207,29.248941,3139,.010332333,3116,.24435967,3139,.76305568,3139,.92743158,3116,.21354769,3116,.64421636,2382,.11340302,207,.21346156,364,.41763452,174,.37626973,174,.052292828,174,.24302517,174,.55089313,174,.86690009,,,,,,,,,174,-.00071232498,172,.20298262,174,.47251469,174,.91997218,172,.36426225,172,.7208333,125,.27681127,,,,,3197,.47621357,3197,.1542592,3197,.48730782,3197,.83730298,3197,.80321926,198,.0037378611,353,.2651757,180,.49506399,198,38.207554,3197,.0057498869,3166,.24812801,3197,.75688386,3197,.91950357,3166,.25277328,3166,.63297534,2389,.15603748,199,.095126018,353,.35593525,7354,6942,454,433
13,315,71,.30263326,71,.018309865,71,.11249209,71,.59429777,71,.51094663,71,.82704169,,,,,,,,,71,.00266573,70,.052972451,71,.35423183,71,.7559036,70,.41567415,70,.54854888,44,.27286759,,,,,195,.49334753,195,.18620573,195,.6081872,195,.89539969,195,.20561545,195,.69498205,26,.020963753,37,.38056844,20,.3846736,26,30.31102,195,.0075505241,195,.15278557,195,.83627379,195,.94262713,195,.28677726,195,.51522702,133,.10098729,26,.14565693,37,.57025456,65,.26883623,65,.031438198,65,.15532741,65,.55367208,65,.66193849,,,,,,,,,65,-.001459857,65,.16122662,65,.25583041,65,.70248276,65,.36791742,65,.51180667,33,.17387165,,,,,222,.45884484,222,.14514597,222,.57793373,222,.87506777,222,.69335812,20,-.005056093,34,.20116113,,,20,40.697262,222,.000964985,221,.12397177,222,.81657213,222,.94133949,221,.41093048,221,.59549344,159,.17949377,20,-.006556836,34,.38239121,592,529,355,415
13,317,231,.33045179,231,.042658836,231,.11941306,231,.50412792,231,.42706355,231,.85905892,,,21,.1391826,,,,,231,.00042807899,227,.13542216,231,.26960137,231,.76546305,227,.36473307,227,.49163952,142,.13822725,,,21,.19709101,238,.5785507,238,.2292735,238,.67818522,238,.86630243,238,.17910819,238,.77109939,30,-.0023356071,38,.38012081,25,.40682948,30,31.773148,238,.012027727,233,.25081876,238,.80082047,238,.93424439,233,.29120213,233,.49490362,182,.069085695,30,.20257826,38,.54948479,241,.31918779,241,.048693497,241,.19153807,241,.56754935,241,.73831695,,,,,,,,,241,-.000722975,234,.17758058,241,.2481828,241,.68193454,234,.31921515,234,.49252361,141,.17119315,,,,,248,.51168239,248,.15873978,248,.56918174,248,.85509533,248,.76395196,20,.0049985298,33,.25349134,,,20,41.583504,248,-.00031368699,246,.26757929,248,.79406458,248,.93914509,246,.27535382,246,.49503526,199,.097328052,20,.15900394,33,.45585227,653,610,591,609
13,319,163,.34152898,163,.014960109,163,.12925729,163,.52564108,163,.43736923,163,.86440748,,,,,,,,,163,-.0000335109,161,.16301681,163,.3540878,163,.82708818,161,.39740819,161,.62289375,108,.29321858,,,,,243,.47086206,243,.17409867,243,.48899481,243,.85600054,243,.29815635,243,.73447567,32,-.0020758549,47,.27768472,23,.43819252,32,29.990963,243,.012276053,243,.18933809,243,.78876203,243,.93355733,243,.26041332,243,.53511608,173,.066382743,32,.13491602,47,.35522568,149,.30457079,149,.007567653,149,.12405791,149,.56595045,149,.71640986,,,,,,,,,149,-.00029185301,145,.10690582,149,.30966657,149,.74342388,145,.45347747,145,.57552481,84,.24092297,,,,,257,.42683062,257,.12579226,257,.45207053,257,.88622129,257,.73709351,27,-.003192924,39,.091549814,23,.45774883,27,39.605663,257,.0061366558,252,.18952112,257,.83210701,257,.94706136,252,.36000896,252,.56849146,188,.17247406,27,.079472765,39,.23306532,687,705,663,679
13,321,360,.33980057,360,.013630894,360,.15268229,360,.61896926,360,.47785473,360,.83369553,,,35,.038220346,,,,,360,-.00017985,359,.12986501,360,.38084504,360,.7615785,359,.26490778,359,.6046778,236,.16019955,,,35,.24481981,749,.50233519,749,.16325696,749,.5891977,749,.84288305,749,.26177144,749,.69828653,50,.025240416,84,.18202306,39,.42412072,50,26.424458,749,.00056719698,744,.2148156,749,.76745111,749,.92402273,744,.28671888,744,.58340752,561,.085608296,51,.080853589,84,.42667308,371,.32192504,371,.02463088,371,.14211871,371,.61520356,371,.76635474,,,30,.22677472,,,,,371,.00038336401,365,.10035783,371,.38448951,371,.77019453,365,.34129623,365,.60125428,228,.22988456,,,30,.2827433,785,.4643192,785,.11894771,785,.47909448,785,.8510192,785,.80363756,42,.018248469,76,.20345463,34,.43741047,42,33.199512,785,.0033038559,781,.1928165,785,.77847624,785,.92770785,781,.28834426,781,.58810055,595,.10492467,43,.10989626,76,.32490084,1959,1773,1138,1231
15,1,27,.48747662,27,.1049869,27,.39878109,27,.91337687,27,.367387,27,.77181548,,,,,,,,,27,-.00085212302,27,.56659555,27,.89404136,27,.98368424,27,.0896964,27,.27506629,,,,,,,1228,.53504974,1228,.23024817,1228,.51162392,1228,.82152861,1228,.10190023,1228,.73619288,95,.02823839,149,.44892049,81,.4729487,95,35.94606,1228,.013991861,1204,.54634953,1228,.75730073,1228,.93572897,1203,.13647428,1203,.39520282,666,.12656355,95,.22827795,149,.53775167,46,.46038026,46,.21433216,46,.42208779,46,.76003999,46,.76236355,,,,,,,,,46,-.00102274,45,.38643122,46,.70697653,46,.95091105,45,.10388921,45,.30753663,23,.030750467,,,,,1296,.48309755,1296,.18299675,1296,.39814389,1296,.83717865,1296,.75637472,98,.007714482,160,.35847852,92,.54334241,98,37.362309,1296,.0089159235,1280,.51796955,1296,.73913258,1296,.90217447,1280,.18917935,1280,.43787026,681,.16193831,98,.099916153,160,.39354196,3584,3210,93,66
15,3,1665,.46474719,1665,.10721057,1665,.32913765,1665,.75734633,1665,.24226841,1665,.81559539,75,.072924383,130,.42032585,57,.50539881,75,26.417402,1665,.00036288099,1658,.45057821,1665,.65597892,1665,.89870864,1659,.11858195,1659,.36333466,1293,.13479449,75,.1679381,130,.50359297,8932,.57227492,8932,.26630381,8932,.55595589,8932,.87685001,8932,.10018633,8932,.73417819,643,.024422649,1110,.52483565,513,.53172815,643,27.839731,8932,.015455605,8895,.60755843,8932,.8152436,8932,.93839502,8895,.1321914,8895,.39225635,6765,.13546689,644,.21927188,1110,.61487591,1725,.42094854,1725,.090930149,1725,.28644502,1725,.8066448,1725,.80322814,81,.046199795,145,.29379937,71,.45802295,81,31.54653,1725,.00088654802,1705,.45672029,1725,.70635056,1725,.89951706,1705,.13848901,1705,.44980407,1200,.17734528,81,.035547394,145,.38115665,9482,.53583062,9482,.22311287,9482,.45421866,9482,.88891792,9482,.81010014,613,.013242864,1054,.40818831,558,.54289204,613,35.112556,9482,.01295127,9424,.6102823,9482,.81813174,9482,.92919701,9427,.17984501,9427,.47022596,7023,.14394556,613,.1281068,1054,.49684489,14704,13762,2683,2462
15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,.51489991,376,.20358108,376,.45661116,376,.79678077,376,.11916855,376,.71191925,34,-.003261867,50,.40106952,26,.54601473,34,30.47011,376,.00764914,372,.56412691,376,.69946259,376,.90175933,372,.23057485,372,.46287674,258,.15500844,34,.17650588,50,.50519842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,.49635446,425,.19803824,425,.42333198,425,.84443754,425,.78831667,28,.0081839524,46,.54329526,25,.40901235,28,34.878937,425,.018533371,419,.65007508,425,.75905758,425,.91397703,419,.2969678,419,.4934172,267,.22313115,28,.13222563,46,.57431215,1418,1281,17,17
15,9,28,.54956341,28,.14603926,28,.42345664,28,.76012069,28,.22844453,28,.87463611,,,,,,,,,28,.0079132719,28,.67809314,28,.62412757,28,.85941797,28,.22527574,28,.35991347,,,,,,,1314,.5531612,1314,.25952151,1314,.50384247,1314,.80311024,1314,.091116838,1314,.7107265,80,.030026326,136,.4875865,68,.47984752,80,26.567436,1314,.017315919,1309,.59589624,1314,.73990691,1314,.93661803,1309,.17009631,1309,.44998556,955,.14996326,80,.10510853,136,.5917089,44,.43364689,44,.14743595,44,.41375795,44,.77021813,44,.84269172,,,,,,,,,44,-.001239598,43,.3610037,44,.66485262,44,.89410895,43,.11205302,43,.44361314,27,.082367778,,,,,1336,.4918355,1336,.1931724,1336,.39764306,1336,.83345455,1336,.76110512,72,.014633517,115,.33298808,64,.52551389,72,32.213776,1336,.016157636,1320,.58720279,1336,.73953247,1336,.90633583,1320,.27390358,1320,.54152286,969,.20438145,72,.089912325,115,.48988056,3305,3184,49,37
16,1,105,.42318928,105,.14119706,105,.37455979,105,.75636882,105,.24765655,105,.77447969,,,,,,,,,105,.00021961601,103,.48487023,105,.64574796,105,.89066607,103,.12937883,103,.52730453,77,.1304141,,,,,13267,.56194055,13267,.22712642,13267,.61722898,13267,.864447,13267,.12902746,13267,.71268857,820,.042333819,1526,.43715474,626,.46554759,820,25.361248,13267,.011929155,13238,.49757898,13267,.80868202,13267,.94425976,13238,.11799823,13238,.65350902,10784,.077563912,820,.16330302,1526,.52996641,100,.40369987,100,.13229617,100,.36605778,100,.77256542,100,.68154371,,,,,,,,,100,.000130976,98,.4426949,100,.64442986,100,.87252378,98,.16102369,98,.53027028,69,.13195173,,,,,13646,.53159428,13646,.18964618,13646,.52935183,13646,.87765276,13646,.83428746,807,.02439367,1442,.35810393,730,.52906269,807,36.116268,13646,.0087331552,13592,.48277134,13646,.81404126,13646,.93639141,13593,.14542708,13593,.66605783,10984,.11226276,807,.13643457,1442,.43999249,37092,34989,349,285
16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,.53096259,104,.19971751,104,.63897425,104,.93595767,104,.15923215,104,.64066726,,,,,,,,,104,.011126617,104,.29002512,104,.88744152,104,.95250577,104,.15849894,104,.25744927,73,.061745856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,.52499682,125,.12618694,125,.48938057,125,.9481833,125,.83173931,,,,,,,,,125,.00028460001,123,.24083939,125,.89738536,125,.95071638,123,.28882048,123,.38848501,79,.098116584,,,,,415,357,0,0
16,5,26,.52933282,26,.2129699,26,.44537839,26,.67564994,26,.16389786,26,.81394297,,,,,,,,,26,.00346438,25,.48830876,26,.67503482,26,.99821866,25,.16648632,25,.29033089,21,.09040717,,,,,4147,.54995382,4147,.19555658,4147,.64716619,4147,.90074551,4147,.14840749,4147,.67934555,335,.031476397,577,.34192407,228,.43915275,335,19.93709,4147,.0078299204,4139,.47892722,4147,.85587507,4147,.95504493,4139,.13867889,4139,.54419732,3411,.07485,335,.092466183,577,.48801795,23,.28503454,23,.0907005,23,.26472315,23,.7570954,23,.63351417,,,,,,,,,23,-.0028592621,20,.36542645,23,.62573445,23,.8832823,20,.2624113,20,.66675413,,,,,,,4348,.53509945,4348,.17116272,4348,.60185844,4348,.91680932,4348,.8402437,345,.0131991,604,.32496047,324,.50834799,345,37.837948,4348,.0045147431,4326,.47633016,4348,.86170477,4348,.94493997,4327,.16094054,4327,.56630051,3532,.093427546,346,.1231532,604,.43883121,9452,8834,50,46
16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,.58881927,397,.25415301,397,.72808963,397,.96089065,397,.11991116,397,.63506818,27,.043676242,53,.35647315,23,.44951019,27,25.094011,397,.017880978,396,.3889581,397,.92556816,397,.96547854,396,.17844215,396,.31497979,296,.052367125,27,.0032018239,53,.50236613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,.60808504,409,.22377932,409,.74269909,409,.95358914,409,.89413518,42,-.0056962618,65,.21158452,40,.50310457,42,44.121544,409,.006564152,408,.38871497,409,.90211707,409,.94894123,408,.2444755,408,.33907413,330,.065223552,42,.14677434,65,.43549487,1023,991,1,1
16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,.53072065,350,.18946527,350,.6185441,350,.94005549,350,.20695801,350,.66347808,42,.023357671,62,.17206337,32,.48146203,42,21.774038,350,.011236884,345,.45135581,350,.91288865,350,.97269148,345,.17286071,345,.61429781,255,.051085409,42,.025806338,62,.27971253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,.51045436,368,.14582862,368,.52795911,368,.93055421,368,.85133833,43,-.002308236,61,.1623833,39,.41227415,43,37.628155,368,-.00018144,365,.49321443,368,.86996144,368,.93975061,365,.30182806,365,.63655788,267,.10096519,43,.047518462,61,.16245738,1081,939,2,2
